,name,address1,city,state,zip_code,country,platform,phone,type,website,facebook,instagram,geolocation,telephone,ID
15569,China Kitchen,"4626 Centerplace Dr. Suite 130 , Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15569
15570,Chipotle Mexican Grill,"807 17th St Ste A, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15570
15571,Dickey's Barbecue Pit,"2331 23rd Ave, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15571
15572,Dollar Fifty A Scoop & Up,"3531 W 10th St #1822, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15572
15573,DP Dough,"911 16th St, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15573
15574,Dragon Inn,"101 2nd St, Eaton, CO 80615", Eaton,CO,80615,US,One Up Delivery,,,,,,,,15574
15575,El Cielo Mexican Restaurant,"3645 W 10th St, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15575
15576,Fat Shack,"2622 11th Ave, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15576
15577,Fuzzy's Taco Shop,"4365 Centerplace Dr Suite 100, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15577
15578,"Hiroshi Teriyaki Grill ""23rd St. Greeley""","808 23rd St., Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15578
15579,"Hiroshi Teriyaki Grill ""West 10th Greeley""","6628 West 10th street #103, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15579
15580,IHOP,"2701 W 29th St, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15580
15581,"KFC ""Greeley""","2804 West 10th Avenue, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15581
15582,Lucky Fins Greeley,"4530 Centerplace Dr, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15582
15583,McCarty's,"37661 Co Rd 39 , Eaton, CO 80615", Eaton,CO,80615,US,One Up Delivery,,,,,,,,15583
15584,McDonald's,"55 Oak Ave B, Eaton, CO 80615", Eaton,CO,80615,US,One Up Delivery,,,,,,,,15584
15585,Mr Bravo Pizza & Phillys,"1635 8th Ave, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15585
15586,Noodles & Company,"4650 Centerplace Dr, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15586
15587,Noodles and Company,"4318 9th St Rd, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15587
15588,Old Chicago,"2349 West 29th St, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15588
15589,Olive Garden,"2285 Greeley Mall, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15589
15590,Pellegrini Cucina Italiana,"2400 W 17th St, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15590
15591,Pizza Hut,"2439 W 10th St., Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15591
15592,Popeyes Louisiana Kitchen,"4353 Centerplace Dr, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15592
15593,Red Lobster,"2885 23rd ave, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15593
15594,Red Robbin,"4514 Centerplace Dr, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15594
15595,Rio Grande,"825 9th St., Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15595
15596,Romas Restaurant,"5750 West 10th St, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15596
15597,Santeramo's Pizza House and Italian Food,"1229 10th Ave, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15597
15598,"Subway ""28th Ave Greeley""","1020 28th ave, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15598
15599,"Subway ""Eaton""","201 S Elm Ave Unit 1, Eaton, CO 80615", Eaton,CO,80615,US,One Up Delivery,,,,,,,,15599
15600,"Subway ""West 10th st.Greeley""","4835 W 10th Street, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15600
15601,Sushi One,"3820 West 10th Street, Greeley, co 80634", Greeley,co,80634,US,One Up Delivery,,,,,,,,15601
15602,Taste of Philly,"829 16th St, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15602
15603,Tokyo Joe's,"4552 Centerplace Dr. #240, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15603
15604,Tropical Smoothie Cafe,"4239 Centerplace Dr Unit E, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15604
15605,Village Inn,"921 30th Ave, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15605
15606,Wendys,"3267 W 10th St, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15606
15607,Deutchmanns,"103 1st ave, Ault, CO 80610", Ault,CO,80610,US,One Up Delivery,,,,,,,,15607
15608,Doug's Diner,"801 9th St., Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15608
15609,Elliotts Cafe,"226 Oak Ave, Eaton, CO 80615", Eaton,CO,80615,US,One Up Delivery,,,,,,,,15609
15610,La Fiesta Express,"901 16th Street, Greeley, CO 80631", Greeley,CO,80631,US,One Up Delivery,,,,,,,,15610
15611,Winchells,"1503 8th Ave, Greeley, CO 80634", Greeley,CO,80634,US,One Up Delivery,,,,,,,,15611
15612,Taqueria Los Gorditos,"2017 Brownsboro Rd, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15612
15613,Fry Daddy's,"1991 Brownsboro Rd, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15613
15614,The Hill Street Fish Fry and Seafood,"111 E Hill St, Louisville, K 40208", Louisville,K,40208,US,My Choice Delivery,,,,,,,,15614
15615,Twig and Leaf,"2122 Bardstown Rd, Louisville, KY 40205", Louisville,KY,40205,US,My Choice Delivery,,,,,,,,15615
15616,North Lime Coffee & Donuts,"1228 S 7th St, Louisville, KY 40203", Louisville,KY,40203,US,My Choice Delivery,,,,,,,,15616
15617,Cuban Restaurant,"5614 Preston Hwy, Louisville, KY 40219", Louisville,KY,40219,US,My Choice Delivery,,,,,,,,15617
15618,Six Forks Burger Company,"1039 Ash St, Louisville, KY 40217", Louisville,KY,40217,US,My Choice Delivery,,,,,,,,15618
15619,Jimmy John's - U of L,"341 W Cardinal Blvd, Louisville, KY 40208", Louisville,KY,40208,US,My Choice Delivery,,,,,,,,15619
15620,WW Cousins,"900 Dupont Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15620
15621,QDOBA Mexican Eats - Highlands,"1500 Bardstown Rd Bldg 600 Ste 115, Louisville, KY 40205", Louisville,KY,40205,US,My Choice Delivery,,,,,,,,15621
15622,Jimmy John's - Downtown,"301 E Market St, Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15622
15623,Mission BBQ,"4607 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15623
15624,Legend Crab Seafood House,"3020 Bardstown Rd, Louisville, KY 40205", Louisville,KY,40205,US,My Choice Delivery,,,,,,,,15624
15625,The Eagle,"1314 Bardstown Rd, Louisville, KY 40204", Louisville,KY,40204,US,My Choice Delivery,,,,,,,,15625
15626,Spinelli's - Highlands,"614 Baxter Ave, Louisville, KY 40204", Louisville,KY,40204,US,My Choice Delivery,,,,,,,,15626
15627,Biscuit Belly - St Matthews,"3723 Lexington Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15627
15628,Joella's Hot Chicken,"3400 Frankfort Ave, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15628
15629,Panera Bread - Dutchmans,"6221 Dutchmans Ln, Louisville, KY 40205", Louisville,KY,40205,US,My Choice Delivery,,,,,,,,15629
15630,Senor Iguanas - St Matthews,"4000 Dutchmans Ln., Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15630
15631,Fazoli's - Valley Station,"10307 Dixie Hwy, Louisville, KY 40272", Louisville,KY,40272,US,My Choice Delivery,,,,,,,,15631
15632,Jet's Pizza - Shelbyville,"101 S Hubbards Ln, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15632
15633,Cask Restaurant and Bar,"9980 Linn Station Rd,, Louisville, KY 40223",NA,NA,NA,US,My Choice Delivery,,,,,,,,15633
15634,V Grits,"1025 Barret Ave, Louisville, KY 40204", Louisville,KY,40204,US,My Choice Delivery,,,,,,,,15634
15635,Texas Roadhouse - St Matthews,"5005 Shelbyville Rd, Louisville , ky 40207", Louisville ,ky,40207,US,My Choice Delivery,,,,,,,,15635
15636,Fazoli's - Hurstbourne,"9433 Viking Ctr Dr, Louisville, KY 40222", Louisville,KY,40222,US,My Choice Delivery,,,,,,,,15636
15637,Jet's Pizza - Highlands,"2500 Bardstown Rd, Louisville, KY 40204", Louisville,KY,40204,US,My Choice Delivery,,,,,,,,15637
15638,District 6,"3930 Shelbyville Rd, louisville, ky 40207", louisville,ky,40207,US,My Choice Delivery,,,,,,,,15638
15639,White Castle - St Matthews,"4020 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15639
15640,Smoothie King - St Matthews,"3925 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15640
15641,Carali's Rotisserie Chicken - New Cut,"5439 New Cut Rd, Louisville, KY 40214", Louisville,KY,40214,US,My Choice Delivery,,,,,,,,15641
15642,Chick-fil-A - St Matthews,"5001 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15642
15643,Cracker Barrel - Crittenden,"2701 Crittenden Dr, Louisville, KY 40209", Louisville,KY,40209,US,My Choice Delivery,,,,,,,,15643
15644,White Castle - Downtown,"105 E Market St, Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15644
15645,QDOBA Mexican Eats - Shively,"6814 Dixie Hwy, Louisville, KY 40258", Louisville,KY,40258,US,My Choice Delivery,,,,,,,,15645
15646,Biscuit Belly - Nulu,"900 East Main Street #101, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15646
15647,Chung King Palace,"110 E Market St, Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15647
15648,Five Guys,"4226 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15648
15649,Panera Bread - Poplar Level,"3131 Poplar Level Road, Louisville, KY 40213", Louisville,KY,40213,US,My Choice Delivery,,,,,,,,15649
15650,Derby City Pizza - Plainview,"9910 Linn Station Rd, Louisville, KY 40223", Louisville,KY,40223,US,My Choice Delivery,,,,,,,,15650
15651,The Granville Pub,"1601 S Third Street, Louisville, KY 40208", Louisville,KY,40208,US,My Choice Delivery,,,,,,,,15651
15652,Subway- Shively,"5240 Dixie Hwy, Louisville, KY 40216", Louisville,KY,40216,US,My Choice Delivery,,,,,,,,15652
15653,Roosters - Preston,"7405 Preston Hwy, Louisville, KY 40219", Louisville,KY,40219,US,My Choice Delivery,,,,,,,,15653
15654,Smashburger - Downtown,"312 S. Fourth St., Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15654
15655,Cracker Barrel - Valley Station,"11000 Dixie Hwy, Louisville, KY 40272", Louisville,KY,40272,US,My Choice Delivery,,,,,,,,15655
15656,Merle's Whiskey Kitchen,"122 W Main St, Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15656
15657,Subway- Greenbelt,"7001 Global Dr, Louisville, KY 40258", Louisville,KY,40258,US,My Choice Delivery,,,,,,,,15657
15658,Feast BBQ - Nulu,"909 E Market St Ste 100, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15658
15659,Smoothie King - Shively,"5210 S Dixie Hwy, Louisville, KY 40216", Louisville,KY,40216,US,My Choice Delivery,,,,,,,,15659
15660,Roosters - Shively,"4420 Dixie Hwy Ste 101, Louisville, KY 40216", Louisville,KY,40216,US,My Choice Delivery,,,,,,,,15660
15661,Wing Zone - Poplar Lvl,"3505 Poplar Level Road, Louisville-Jefferson Coun, KY 40213", Louisville-Jefferson Coun,KY,40213,US,My Choice Delivery,,,,,,,,15661
15662,Little Greek Fresh Grill,"4600 Shelbyville Rd #402, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15662
15663,Aspen Creek Grill,"302 Bullitt Ln, Louisville, KY 40222", Louisville,KY,40222,US,My Choice Delivery,,,,,,,,15663
15664,Smashburger - Hurstbourne,"9409 Shelbyville Rd, Louisville, KY 40222", Louisville,KY,40222,US,My Choice Delivery,,,,,,,,15664
15665,Senor Iguanas - U of L,"3105 S 2nd St, Louisville, KY 40208", Louisville,KY,40208,US,My Choice Delivery,,,,,,,,15665
15666,Hooters,"4948 Dixie Highway, Louisville, KY 40216", Louisville,KY,40216,US,My Choice Delivery,,,,,,,,15666
15667,Smoothie King - Highlands,"1504 Bardstown Rd, Louisville, KY 40205", Louisville,KY,40205,US,My Choice Delivery,,,,,,,,15667
15668,Subway- U of L,"3020 S 3rd St, Louisville, KY 40208", Louisville,KY,40208,US,My Choice Delivery,,,,,,,,15668
15669,Derby City Pizza - Clifton,"2331 Brownsboro Rd, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15669
15670,Felipe's Mexican Restaurant,"4000 Dutchmans Ln, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15670
15671,Hometown Craft House,"4041 Preston Hwy, Louisville, KY 40213", Louisville,KY,40213,US,My Choice Delivery,,,,,,,,15671
15672,"Momma's Mustard, Pickles & BBQ - Hurstbourne","119 S Hurstbourne Pkwy, Louisville, KY 40222", Louisville,KY,40222,US,My Choice Delivery,,,,,,,,15672
15673,Subway- Goss Ave,"1229 Goss Ave, Louisville, KY 40217", Louisville,KY,40217,US,My Choice Delivery,,,,,,,,15673
15674,"Momma's Mustard, Pickles & BBQ - St Matthews","102 Bauer Ave, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15674
15675,Chick-fil-A - Bardstown,"3420 Bardstown Rd, Louisville, KY 40218", Louisville,KY,40218,US,My Choice Delivery,,,,,,,,15675
15676,QDOBA Mexican Eats - U of L,"1832 S 3rd St, Louisville, KY 40208", Louisville,KY,40208,US,My Choice Delivery,,,,,,,,15676
15677,Bearno's - Bowman Field,"2900 Taylorsville Rd, Louisville, KY 40201", Louisville,KY,40201,US,My Choice Delivery,,,,,,,,15677
15678,Fork & Barrel,"2244 Frankfort Ave, Louisville, KY 40206", Louisville,KY,40206,US,My Choice Delivery,,,,,,,,15678
15679,Panera Bread - Shively,"6900 Dixie Highway, Louisville, KY 40258", Louisville,KY,40258,US,My Choice Delivery,,,,,,,,15679
15680,Jet's Pizza - Westport,"10494 Westport Rd, Louisville, KY 40241", Louisville,KY,40241,US,My Choice Delivery,,,,,,,,15680
15681,Bearno's - Downtown,"131 W Main St, Louisville, KY 40201", Louisville,KY,40201,US,My Choice Delivery,,,,,,,,15681
15682,Joely's Restaurant and Bar,"1999 Brownsboro Rd, Louisvile, KY 40206", Louisvile,KY,40206,US,My Choice Delivery,,,,,,,,15682
15683,Biscuit Belly - New Cut,"5207 New Cut Road, Louisville, KY 40214", Louisville,KY,40214,US,My Choice Delivery,,,,,,,,15683
15684,Royals Hot Chicken,"736 E Market St, Louisville, KY 40202", Louisville,KY,40202,US,My Choice Delivery,,,,,,,,15684
15685,Jimmy John's - Poplar Level,"3507 Poplar Level Rd, Louisville, KY 40213", Louisville,KY,40213,US,My Choice Delivery,,,,,,,,15685
15686,Chick-fil-A - Springhurst,"10501 Westport Rd, Louisville, KY 40241", Louisville,KY,40241,US,My Choice Delivery,,,,,,,,15686
15687,Fazoli's - Preston,"6011 Preston Highway, Louisville, KY 40219", Louisville,KY,40219,US,My Choice Delivery,,,,,,,,15687
15688,Jimmy John's - Dutchman's Lane,"3901 Dutchmans Ln, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15688
15689,QDOBA Mexican Eats - St Matthews,"4600 Shelbyville Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15689
15690,BurgerIM,"3733 Lexington Rd, Louisville, KY 40207", Louisville,KY,40207,US,My Choice Delivery,,,,,,,,15690
